               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 337,             0.01382,           0.0062656,                   0,             0.89455,             0.94293,             0.96802,             0.66009,            0.035597,            0.013581,                   0,           0.0033472,           0.0033472,           0.0033472
                 338,            0.012227,           0.0062276,                   0,             0.89497,             0.94713,             0.96985,             0.65938,            0.035705,            0.013253,                   0,           0.0033274,           0.0033274,           0.0033274
                 339,            0.012652,            0.006719,                   0,             0.89628,              0.9602,             0.96802,             0.66784,            0.036061,            0.012918,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,            0.013146,           0.0063392,                   0,              0.8918,             0.96296,             0.97417,             0.66212,            0.036493,            0.012699,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,            0.012291,           0.0064963,                   0,             0.89647,             0.96214,             0.97161,              0.6619,            0.037023,             0.01276,                   0,            0.003268,            0.003268,            0.003268
                 342,            0.011947,           0.0070724,                   0,             0.89621,             0.95951,              0.9577,             0.65986,            0.037256,            0.012838,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,            0.013652,           0.0067065,                   0,             0.89647,             0.96215,              0.9574,             0.63889,            0.036931,            0.012791,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,            0.012737,           0.0071801,                   0,             0.89604,             0.96296,             0.95262,             0.65201,            0.036807,            0.013112,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,            0.011567,           0.0060384,                   0,             0.89074,             0.96296,             0.95277,             0.64532,            0.036432,            0.013069,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,            0.013238,           0.0063332,                   0,             0.88687,             0.96296,             0.95102,             0.65322,            0.036391,            0.013166,                   0,            0.003169,            0.003169,            0.003169
                 347,            0.013242,           0.0069149,                   0,             0.88446,             0.96296,             0.95057,             0.64102,             0.03677,            0.013427,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,            0.012541,           0.0069656,                   0,             0.88476,             0.96296,             0.95199,             0.64253,            0.037131,            0.013241,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,            0.011129,           0.0064235,                   0,             0.89342,             0.96296,             0.95178,             0.65906,            0.037379,            0.012941,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,            0.011767,           0.0060606,                   0,             0.89644,             0.96186,               0.953,             0.65232,            0.036605,             0.01264,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,            0.012567,           0.0066739,                   0,             0.89633,             0.96079,             0.95314,             0.64619,            0.036344,            0.012683,                   0,             0.00307,             0.00307,             0.00307
                 352,            0.012513,           0.0060513,                   0,             0.89622,             0.95959,             0.96611,             0.64801,            0.035793,            0.012876,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,             0.01091,           0.0063203,                   0,             0.89623,             0.95969,             0.96747,             0.64889,            0.035618,            0.012831,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,            0.011837,           0.0061234,                   0,             0.89638,             0.96121,             0.96906,             0.64912,            0.035287,            0.012696,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,            0.013808,           0.0059137,                   0,             0.88737,             0.96296,             0.96906,             0.66011,            0.034688,            0.012584,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,            0.012685,             0.00662,                   0,             0.89634,             0.96089,             0.96906,             0.65409,            0.034047,            0.012389,                   0,            0.002971,            0.002971,            0.002971
                 357,            0.013739,           0.0056475,                   0,             0.89624,             0.95979,             0.97137,             0.67267,            0.033597,            0.012217,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,            0.012032,            0.006943,                   0,             0.89632,              0.9606,             0.97331,             0.66846,            0.033992,            0.012091,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,            0.012305,           0.0067913,                   0,             0.89794,             0.97784,               0.977,             0.67393,            0.034053,            0.011841,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,            0.014205,           0.0076125,                   0,             0.89731,             0.97112,             0.97526,             0.67336,            0.034237,            0.012159,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,            0.012394,           0.0071199,                   0,             0.89513,             0.94876,             0.97387,             0.67595,            0.034008,            0.012484,                   0,            0.002872,            0.002872,            0.002872
                 362,            0.013725,           0.0057234,                   0,             0.89255,             0.92308,             0.97335,             0.68165,            0.034391,            0.012728,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,            0.011356,           0.0063784,                   0,             0.89272,             0.92468,             0.97335,             0.68317,            0.034174,             0.01278,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,            0.012301,           0.0067362,                   0,             0.89244,             0.92202,             0.97146,             0.67899,            0.034106,            0.012912,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,            0.011556,           0.0067442,                   0,             0.89255,             0.92307,             0.97223,             0.67431,            0.034106,            0.013076,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,            0.011949,           0.0062839,                   0,             0.89535,             0.95093,             0.97141,             0.67565,            0.033651,            0.012898,                   0,            0.002773,            0.002773,            0.002773
                 367,            0.010917,           0.0061721,                   0,             0.89582,              0.9556,             0.97036,             0.67941,            0.033267,            0.012693,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,             0.01229,           0.0059208,                   0,             0.89605,             0.95798,             0.97015,             0.68572,              0.0334,            0.012331,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,            0.011081,           0.0055116,                   0,             0.89452,             0.96296,             0.97015,             0.67724,            0.033607,            0.012269,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,            0.010762,            0.006246,                   0,             0.89623,             0.95974,             0.97164,             0.68193,            0.033885,              0.0122,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,            0.011559,           0.0064657,                   0,             0.89628,             0.96025,             0.97015,             0.67231,            0.034038,            0.012141,                   0,            0.002674,            0.002674,            0.002674
                 372,            0.012807,           0.0065857,                   0,             0.89624,             0.95981,             0.97076,             0.66787,            0.033789,            0.012169,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,            0.011292,           0.0060448,                   0,             0.89621,             0.95951,             0.97209,             0.66863,            0.033896,             0.01222,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,            0.011801,           0.0059565,                   0,              0.8962,              0.9594,             0.97323,             0.67451,            0.034124,            0.012483,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,            0.011665,           0.0062806,                   0,             0.89614,             0.95886,              0.9764,             0.68105,            0.034543,             0.01269,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,            0.014037,           0.0063461,                   0,             0.89593,             0.95672,             0.97563,             0.68422,            0.034912,            0.012804,                   0,            0.002575,            0.002575,            0.002575
                 377,            0.011045,           0.0065256,                   0,             0.89612,             0.95867,              0.9764,             0.68589,            0.035244,            0.012781,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,            0.013215,           0.0065446,                   0,             0.89623,             0.95978,             0.97764,             0.68844,            0.035434,             0.01286,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,            0.013038,           0.0061322,                   0,             0.89651,             0.96256,             0.98005,             0.67631,            0.035245,            0.012773,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,            0.011674,           0.0058921,                   0,             0.89577,              0.9551,             0.97924,             0.68463,            0.035285,            0.012762,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,            0.011609,           0.0067335,                   0,             0.89571,             0.95453,             0.97924,             0.67118,             0.03513,             0.01262,                   0,            0.002476,            0.002476,            0.002476
                 382,            0.011947,           0.0070351,                   0,             0.88737,             0.92593,             0.97839,             0.67806,            0.034787,            0.012533,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,            0.011215,           0.0057876,                   0,             0.92508,             0.91492,             0.97762,             0.68878,             0.03461,             0.01253,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,            0.010954,           0.0057584,                   0,              0.9255,              0.9204,             0.97531,               0.669,            0.034288,            0.012502,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,            0.012142,           0.0059934,                   0,             0.89535,             0.95089,             0.97783,             0.66998,            0.033784,            0.012458,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,            0.012725,           0.0064828,                   0,             0.89563,             0.95373,             0.97783,             0.68434,            0.033532,            0.012491,                   0,            0.002377,            0.002377,            0.002377
                 387,            0.010812,            0.006252,                   0,             0.89555,             0.95296,             0.97824,             0.68213,            0.033763,            0.012604,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,            0.011903,           0.0071776,                   0,              0.9607,             0.90585,             0.97794,             0.69725,            0.033936,            0.012874,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,            0.011453,           0.0068186,                   0,             0.94245,             0.88889,              0.9774,             0.68815,            0.034435,            0.013119,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,            0.011356,           0.0065326,                   0,             0.95984,             0.88534,             0.97627,             0.68771,             0.03445,            0.013275,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,            0.010761,           0.0057926,                   0,             0.95988,             0.88627,             0.97443,             0.68409,            0.034587,            0.013704,                   0,            0.002278,            0.002278,            0.002278
                 392,            0.010822,           0.0061783,                   0,             0.95984,             0.88528,             0.97276,             0.68562,            0.034587,            0.013907,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,            0.011146,           0.0066948,                   0,             0.95985,             0.88546,             0.97205,             0.68878,            0.034759,            0.014044,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,            0.011731,             0.00633,                   0,             0.95985,             0.88559,             0.96921,             0.69348,            0.034851,            0.014225,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,            0.011589,           0.0055792,                   0,             0.95981,             0.88472,              0.9708,             0.69273,             0.03478,            0.014167,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,            0.010986,           0.0059512,                   0,             0.89523,             0.94969,             0.97116,             0.68579,            0.034592,            0.013902,                   0,            0.002179,            0.002179,            0.002179
                 397,            0.009922,           0.0062955,                   0,             0.89505,              0.9479,             0.97153,             0.69013,            0.034254,             0.01382,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,            0.011056,           0.0060167,                   0,              0.9253,             0.91779,             0.97197,             0.69459,            0.033898,            0.013713,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,             0.01121,           0.0058894,                   0,             0.92548,             0.92009,             0.97201,              0.6913,            0.033981,            0.013569,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,            0.011052,           0.0064329,                   0,             0.92811,             0.95649,             0.97308,             0.69223,            0.033563,            0.013415,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,             0.01178,           0.0062611,                   0,             0.92721,             0.94396,             0.97235,             0.70188,            0.033152,            0.013296,                   0,             0.00208,             0.00208,             0.00208
                 402,            0.012669,            0.005536,                   0,             0.92724,             0.94427,             0.97367,             0.68994,            0.033329,            0.013399,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,            0.012012,           0.0065715,                   0,             0.92756,             0.94884,             0.97334,              0.6914,            0.033194,            0.013518,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,           0.0092565,           0.0057546,                   0,             0.92674,             0.93736,             0.97438,             0.68946,            0.033656,            0.013617,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,            0.010547,           0.0056444,                   0,              0.9259,             0.92553,             0.97255,             0.68589,            0.033865,             0.01375,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,            0.012678,           0.0062689,                   0,             0.92558,             0.92141,             0.97291,             0.68985,            0.034042,            0.013767,                   0,            0.001981,            0.001981,            0.001981
                 407,             0.01137,           0.0065942,                   0,             0.99053,             0.85185,             0.97332,             0.68361,            0.034132,            0.013772,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,            0.010501,           0.0055978,                   0,             0.98537,             0.85185,             0.97148,             0.68536,            0.034576,            0.013839,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,            0.011065,           0.0065072,                   0,             0.99036,             0.85185,             0.97079,             0.67129,             0.03482,            0.013816,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,            0.010212,           0.0069779,                   0,             0.98943,             0.85185,             0.97168,             0.68222,            0.035175,             0.01385,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,           0.0095671,           0.0051602,                   0,             0.98341,             0.85185,             0.97069,             0.67418,            0.035366,             0.01395,                   0,            0.001882,            0.001882,            0.001882
                 412,            0.010355,           0.0063516,                   0,             0.99403,             0.85185,             0.96886,             0.67442,            0.035252,            0.013968,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,            0.010295,            0.005193,                   0,             0.89269,             0.92434,             0.96866,              0.6707,            0.034986,            0.013737,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,            0.012497,            0.006352,                   0,                   1,             0.83086,             0.97242,             0.68443,            0.034545,            0.013591,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,            0.010731,           0.0058112,                   0,             0.92245,             0.88129,             0.96952,             0.68911,            0.034456,            0.013459,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,            0.010164,           0.0064448,                   0,              0.9225,             0.88196,             0.96952,             0.66872,            0.034636,            0.013481,                   0,            0.001783,            0.001783,            0.001783
                 417,            0.012522,           0.0052059,                   0,             0.92253,             0.88232,             0.96504,             0.67104,            0.034636,            0.013641,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,            0.010864,           0.0052122,                   0,              0.9225,              0.8819,             0.96443,             0.65886,            0.034739,            0.013777,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,            0.010828,           0.0065177,                   0,             0.92253,             0.88227,             0.96385,             0.67669,            0.034618,            0.013873,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,            0.011384,           0.0057751,                   0,             0.92275,             0.88498,             0.96279,             0.67688,            0.034336,            0.013947,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,            0.010621,           0.0066443,                   0,             0.92304,             0.88839,             0.96216,             0.67535,            0.034427,            0.014025,                   0,            0.001684,            0.001684,            0.001684
                 422,           0.0099397,           0.0058099,                   0,             0.92297,              0.8876,             0.96229,             0.68268,            0.034139,            0.014166,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,            0.010703,           0.0053273,                   0,             0.92295,             0.88736,             0.96328,             0.68777,            0.034117,            0.014224,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,            0.010035,           0.0056793,                   0,             0.91864,             0.88889,             0.96432,             0.68475,            0.034019,            0.013896,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,            0.011558,           0.0055762,                   0,             0.91353,             0.88889,             0.96555,             0.67838,             0.03385,             0.01363,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,            0.009966,           0.0064267,                   0,             0.89224,             0.92012,             0.96667,             0.67657,            0.033613,            0.013706,                   0,            0.001585,            0.001585,            0.001585
                 427,           0.0098586,           0.0058788,                   0,              0.8913,             0.92593,             0.96626,             0.68009,            0.033664,            0.013713,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,            0.010043,           0.0058326,                   0,              0.8885,             0.92593,             0.96801,             0.67692,             0.03368,            0.013566,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,           0.0089799,           0.0056708,                   0,             0.92279,             0.88549,             0.96754,             0.69219,            0.033822,            0.013749,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,           0.0098949,           0.0065603,                   0,             0.92277,             0.88517,             0.96493,             0.68753,            0.033946,              0.0139,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,            0.010271,           0.0057654,                   0,             0.92281,             0.88564,             0.96394,             0.67549,            0.033954,            0.013842,                   0,            0.001486,            0.001486,            0.001486
                 432,            0.010341,           0.0065648,                   0,             0.92284,             0.88598,             0.96486,             0.67421,            0.034213,            0.013842,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,            0.010393,           0.0046327,                   0,             0.92279,             0.88549,             0.96495,             0.67815,            0.034377,            0.013892,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,            0.013281,           0.0062857,                   0,             0.92282,             0.88577,             0.96549,             0.68309,            0.034537,            0.014035,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,            0.010432,           0.0064562,                   0,             0.92281,             0.88571,             0.96607,             0.68096,            0.034326,            0.014089,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,           0.0098293,           0.0054727,                   0,             0.92287,             0.88635,             0.96337,             0.68039,            0.034201,            0.014079,                   0,            0.001387,            0.001387,            0.001387
                 437,           0.0097388,           0.0059883,                   0,             0.92293,             0.88711,             0.96389,             0.67597,            0.034506,            0.014067,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,           0.0099274,           0.0055085,                   0,             0.92299,             0.88783,              0.9625,              0.6809,            0.034935,            0.014236,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,           0.0098191,           0.0054169,                   0,             0.92254,             0.88889,             0.96197,             0.67969,            0.035094,            0.014231,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,           0.0089431,           0.0062619,                   0,             0.92213,             0.88889,             0.96197,             0.67516,            0.035047,            0.014305,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,            0.010871,           0.0056751,                   0,             0.92151,             0.88889,             0.96197,             0.67515,            0.035106,            0.014381,                   0,            0.001288,            0.001288,            0.001288
                 442,           0.0098516,           0.0063147,                   0,             0.92074,             0.88889,             0.95734,             0.67414,            0.035224,            0.014507,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,            0.010289,           0.0061737,                   0,             0.91987,             0.88889,             0.95482,             0.68893,            0.035201,            0.014466,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,            0.010522,           0.0060984,                   0,             0.92011,             0.88889,             0.95302,             0.69213,            0.034795,            0.014405,                   0,           0.0012286,           0.0012286,           0.0012286
                 445,           0.0094633,           0.0051598,                   0,             0.92004,             0.88889,             0.95443,             0.68329,            0.034605,            0.014472,                   0,           0.0012088,           0.0012088,           0.0012088
                 446,            0.010204,            0.006523,                   0,             0.91961,             0.88889,             0.95191,             0.68193,            0.034587,            0.014643,                   0,            0.001189,            0.001189,            0.001189
                 447,           0.0094827,           0.0058606,                   0,             0.91941,             0.88889,             0.95461,             0.69026,            0.034838,            0.014733,                   0,           0.0011692,           0.0011692,           0.0011692
                 448,           0.0095549,           0.0061017,                   0,             0.91953,             0.88889,             0.95615,             0.67718,            0.034719,            0.014784,                   0,           0.0011494,           0.0011494,           0.0011494
                 449,            0.010405,           0.0052108,                   0,             0.91865,             0.88889,             0.95508,             0.68196,            0.034621,             0.01476,                   0,           0.0011296,           0.0011296,           0.0011296
                 450,           0.0095023,           0.0050742,                   0,             0.91788,             0.88889,             0.95636,             0.68358,            0.034392,            0.014719,                   0,           0.0011098,           0.0011098,           0.0011098
                 451,           0.0096777,           0.0059853,                   0,             0.91743,             0.88889,              0.9574,             0.68441,            0.034403,            0.014718,                   0,             0.00109,             0.00109,             0.00109
                 452,            0.010422,           0.0059638,                   0,             0.91732,             0.88889,             0.95792,             0.69155,            0.034565,            0.014727,                   0,           0.0010702,           0.0010702,           0.0010702
                 453,            0.010322,           0.0061067,                   0,             0.91762,             0.88889,             0.95993,             0.69416,            0.034489,            0.014725,                   0,           0.0010504,           0.0010504,           0.0010504
                 454,           0.0090138,           0.0052134,                   0,              0.9174,             0.88889,             0.95991,               0.685,            0.034539,            0.014693,                   0,           0.0010306,           0.0010306,           0.0010306
                 455,            0.011093,           0.0056601,                   0,             0.91761,             0.88889,              0.9613,              0.6734,            0.034483,            0.014722,                   0,           0.0010108,           0.0010108,           0.0010108
                 456,            0.010295,           0.0060919,                   0,             0.91748,             0.88889,             0.96296,             0.67698,            0.034404,            0.014774,                   0,            0.000991,            0.000991,            0.000991
                 457,            0.010024,           0.0057554,                   0,             0.91738,             0.88889,             0.96296,             0.68007,            0.034467,            0.014872,                   0,           0.0009712,           0.0009712,           0.0009712
                 458,            0.010064,           0.0058838,                   0,             0.91586,             0.88889,             0.96123,             0.68909,            0.034508,            0.014997,                   0,           0.0009514,           0.0009514,           0.0009514
                 459,           0.0091609,           0.0060507,                   0,             0.91776,             0.88889,             0.96036,             0.68981,            0.034431,             0.01506,                   0,           0.0009316,           0.0009316,           0.0009316
                 460,           0.0093125,           0.0056071,                   0,             0.92042,             0.88889,             0.95984,             0.69032,             0.03442,            0.015092,                   0,           0.0009118,           0.0009118,           0.0009118
                 461,           0.0095133,           0.0060286,                   0,             0.92236,             0.88889,             0.95984,             0.68098,            0.034516,             0.01506,                   0,            0.000892,            0.000892,            0.000892
                 462,             0.01026,           0.0062635,                   0,             0.92174,             0.88889,             0.95984,              0.6831,            0.034639,            0.015112,                   0,           0.0008722,           0.0008722,           0.0008722
                 463,            0.010687,           0.0058288,                   0,              0.9208,             0.88889,             0.95887,             0.68102,            0.034612,            0.015123,                   0,           0.0008524,           0.0008524,           0.0008524
                 464,           0.0097453,           0.0053206,                   0,             0.91933,             0.88889,             0.95842,             0.68379,            0.034498,            0.015047,                   0,           0.0008326,           0.0008326,           0.0008326
                 465,           0.0094421,           0.0067829,                   0,             0.91831,             0.88889,             0.95759,             0.69001,            0.034361,            0.015139,                   0,           0.0008128,           0.0008128,           0.0008128
                 466,            0.011232,           0.0064618,                   0,             0.91892,             0.88889,             0.95583,              0.6856,            0.034238,            0.015167,                   0,            0.000793,            0.000793,            0.000793
                 467,           0.0082483,           0.0053268,                   0,             0.91839,             0.88889,             0.95442,             0.69595,            0.034028,            0.015127,                   0,           0.0007732,           0.0007732,           0.0007732
                 468,           0.0092727,           0.0050738,                   0,              0.9162,             0.88889,             0.95286,             0.68606,            0.033999,            0.015097,                   0,           0.0007534,           0.0007534,           0.0007534
                 469,            0.011443,           0.0061417,                   0,             0.91442,             0.88889,             0.94523,             0.68653,            0.033935,            0.015151,                   0,           0.0007336,           0.0007336,           0.0007336
                 470,            0.010483,           0.0055366,                   0,             0.91325,             0.88889,             0.94523,             0.68826,             0.03399,            0.015242,                   0,           0.0007138,           0.0007138,           0.0007138
                 471,           0.0089211,           0.0051645,                   0,             0.91291,             0.88889,             0.94508,             0.68532,             0.03424,            0.015332,                   0,            0.000694,            0.000694,            0.000694
                 472,            0.010287,           0.0055391,                   0,              0.9166,             0.88889,             0.95495,             0.68854,            0.034348,            0.015219,                   0,           0.0006742,           0.0006742,           0.0006742
                 473,            0.010096,           0.0055471,                   0,             0.91846,             0.88889,             0.95842,             0.69088,            0.034251,            0.015043,                   0,           0.0006544,           0.0006544,           0.0006544
                 474,           0.0092198,           0.0054168,                   0,              0.9185,             0.88889,             0.95023,              0.6901,             0.03417,             0.01491,                   0,           0.0006346,           0.0006346,           0.0006346
                 475,           0.0092493,           0.0057128,                   0,             0.91919,             0.88889,             0.95056,             0.69801,            0.034232,            0.014893,                   0,           0.0006148,           0.0006148,           0.0006148
                 476,           0.0090089,           0.0055963,                   0,             0.92031,             0.88889,             0.95056,             0.68912,            0.034282,            0.014897,                   0,            0.000595,            0.000595,            0.000595
                 477,            0.009271,           0.0055461,                   0,             0.91981,             0.88889,             0.94957,             0.69158,            0.034352,            0.014881,                   0,           0.0005752,           0.0005752,           0.0005752
                 478,           0.0098732,           0.0060327,                   0,             0.91861,             0.88889,              0.9494,             0.68888,            0.034412,              0.0149,                   0,           0.0005554,           0.0005554,           0.0005554
                 479,           0.0093319,           0.0060263,                   0,             0.91835,             0.88889,             0.95108,             0.68945,            0.034439,            0.014959,                   0,           0.0005356,           0.0005356,           0.0005356
                 480,            0.010992,            0.005685,                   0,             0.91845,             0.88889,             0.95074,             0.69187,            0.034424,            0.015003,                   0,           0.0005158,           0.0005158,           0.0005158
                 481,            0.011547,           0.0059769,                   0,             0.91859,             0.88889,             0.94817,              0.6871,            0.034379,            0.015035,                   0,            0.000496,            0.000496,            0.000496
                 482,           0.0085049,           0.0051458,                   0,             0.91852,             0.88889,             0.94771,             0.68932,            0.034282,            0.014923,                   0,           0.0004762,           0.0004762,           0.0004762
                 483,            0.011346,           0.0058537,                   0,             0.91731,             0.88889,             0.94839,              0.6926,            0.034222,             0.01484,                   0,           0.0004564,           0.0004564,           0.0004564
                 484,           0.0087353,           0.0058023,                   0,              0.9171,             0.88889,             0.94868,             0.69142,            0.034254,            0.014861,                   0,           0.0004366,           0.0004366,           0.0004366
                 485,            0.012021,           0.0060953,                   0,             0.91724,             0.88889,             0.94771,             0.69042,            0.034223,            0.014868,                   0,           0.0004168,           0.0004168,           0.0004168
                 486,           0.0094501,           0.0050434,                   0,             0.91722,             0.88889,             0.94786,             0.68421,            0.034248,            0.014904,                   0,            0.000397,            0.000397,            0.000397
                 487,            0.010243,           0.0056084,                   0,             0.91822,             0.88889,             0.94817,             0.68204,            0.034315,            0.014941,                   0,           0.0003772,           0.0003772,           0.0003772
                 488,           0.0096791,           0.0047037,                   0,             0.91886,             0.88889,             0.94786,             0.68072,            0.034307,            0.014926,                   0,           0.0003574,           0.0003574,           0.0003574
                 489,            0.010143,           0.0054295,                   0,             0.91924,             0.88889,             0.94771,             0.67974,            0.034247,            0.014846,                   0,           0.0003376,           0.0003376,           0.0003376
                 490,           0.0088869,           0.0052659,                   0,             0.91992,             0.88889,             0.94786,             0.68067,            0.034267,            0.014816,                   0,           0.0003178,           0.0003178,           0.0003178
                 491,            0.009424,           0.0055656,                   0,             0.92128,             0.88889,             0.95464,             0.68096,            0.034428,            0.014844,                   0,            0.000298,            0.000298,            0.000298
                 492,            0.010825,            0.005311,                   0,             0.92216,             0.88889,             0.95519,             0.68096,            0.034641,            0.014794,                   0,           0.0002782,           0.0002782,           0.0002782
                 493,           0.0087491,           0.0057941,                   0,             0.92256,             0.88889,             0.95491,             0.68021,             0.03481,            0.014832,                   0,           0.0002584,           0.0002584,           0.0002584
                 494,           0.0097101,           0.0052624,                   0,             0.92202,             0.88889,             0.95519,             0.68251,            0.034915,            0.014846,                   0,           0.0002386,           0.0002386,           0.0002386
                 495,            0.010047,           0.0057855,                   0,              0.9216,             0.88889,             0.95519,             0.68212,            0.034862,            0.014784,                   0,           0.0002188,           0.0002188,           0.0002188
                 496,           0.0086765,           0.0055306,                   0,             0.92219,             0.88889,             0.95549,             0.68211,            0.034849,            0.014723,                   0,            0.000199,            0.000199,            0.000199
                 497,            0.010407,           0.0057985,                   0,             0.92152,             0.88889,             0.95519,             0.68209,            0.034786,            0.014653,                   0,           0.0001792,           0.0001792,           0.0001792
                 498,            0.010453,           0.0051806,                   0,             0.92164,             0.88889,             0.95491,             0.68154,             0.03475,            0.014585,                   0,           0.0001594,           0.0001594,           0.0001594
                 499,           0.0096112,           0.0054212,                   0,             0.92127,             0.88889,             0.95579,             0.68036,            0.034778,            0.014548,                   0,           0.0001396,           0.0001396,           0.0001396
